GA1.2.1669032607.1579460152,NULL,NULL,NULL,1,4,0,0.00,19.01.2020,19.01.2020,NULL,NULL,NULL,NULL
GA1.2.1669048556.1581166570,NULL,NULL,NULL,1,2,0,0.00,08.02.2020,08.02.2020,NULL,NULL,NULL,NULL
GA1.2.1669083400.1579033855,NULL,NULL,NULL,1,10,0,0.00,14.01.2020,14.01.2020,NULL,NULL,NULL,NULL
GA1.2.1669123157.1579013150,NULL,NULL,NULL,1,2,0,0.00,14.01.2020,14.01.2020,NULL,NULL,NULL,NULL
GA1.2.1669136563.1580648474,NULL,NULL,NULL,1,16,1,0.00,02.02.2020,02.02.2020,NULL,NULL,NULL,NULL
GA1.2.1669141755.1578955461,NULL,NULL,NULL,1,2,0,0.00,14.01.2020,14.01.2020,NULL,NULL,NULL,NULL
GA1.2.1669226598.1578682693,NULL,NULL,NULL,1,18,1,0.00,10.01.2020,10.01.2020,NULL,NULL,NULL,NULL
GA1.2.166939466.1580887068,NULL,NULL,NULL,1,4,1,629.00,05.02.2020,05.02.2020,NULL,NULL,NULL,NULL
GA1.2.1669429201.1579621907,NULL,NULL,NULL,2,6,0,173.00,21.01.2020,21.01.2020,NULL,NULL,NULL,NULL
GA1.2.1669453574.1578073589,NULL,NULL,NULL,2,6,1,172.00,03.01.2020,03.01.2020,NULL,NULL,NULL,NULL
GA1.2.1669590730.1579945349,NULL,NULL,NULL,1,10,1,0.00,25.01.2020,25.01.2020,NULL,NULL,NULL,NULL
GA1.2.1669649057.1579979850,NULL,NULL,NULL,1,6,1,0.00,25.01.2020,25.01.2020,NULL,NULL,NULL,NULL
GA1.2.1669679893.1580274686,NULL,NULL,NULL,4,32,1,11474.00,29.01.2020,29.01.2020,1,2300000.0000000000000,460000.000000,29.01.2020
GA1.2.1669697947.1581506907,NULL,NULL,NULL,1,2,1,0.00,12.02.2020,12.02.2020,NULL,NULL,NULL,NULL
GA1.2.1669718289.1580733439,NULL,NULL,NULL,1,4,0,237.00,03.02.2020,03.02.2020,NULL,NULL,NULL,NULL
GA1.2.1669789491.1581930613,NULL,NULL,NULL,1,12,1,0.00,17.02.2020,17.02.2020,NULL,NULL,NULL,NULL
GA1.2.1669847366.1581019075,NULL,NULL,NULL,1,10,1,0.00,06.02.2020,06.02.2020,NULL,NULL,NULL,NULL
GA1.2.1669849693.1579969661,NULL,NULL,NULL,1,2,1,167.00,25.01.2020,25.01.2020,NULL,NULL,NULL,NULL
GA1.2.1669896911.1581786900,NULL,NULL,NULL,1,2,1,0.00,15.02.2020,15.02.2020,NULL,NULL,NULL,NULL
GA1.2.1669921054.1578922296,NULL,NULL,NULL,1,2,0,148.00,13.01.2020,13.01.2020,NULL,NULL,NULL,NULL
GA1.2.167000404.1577998255,NULL,NULL,NULL,1,2,1,0.00,02.01.2020,02.01.2020,NULL,NULL,NULL,NULL
GA1.2.1670108170.1580381640,NULL,NULL,NULL,2,14,1,0.00,30.01.2020,05.02.2020,NULL,NULL,NULL,NULL
GA1.2.1670110552.1580317087,NULL,NULL,NULL,3,18,2,0.00,29.01.2020,05.02.2020,1,2050000.0000000000000,615000.000000,05.02.2020
GA1.2.1670158658.1581804768,NULL,NULL,NULL,3,74,2,395.00,16.02.2020,17.02.2020,NULL,NULL,NULL,NULL
GA1.2.1670212070.1578296735,NULL,NULL,NULL,1,8,1,0.00,06.01.2020,06.01.2020,NULL,NULL,NULL,NULL
GA1.2.1670216611.1581588012,NULL,NULL,NULL,1,2,1,378.00,13.02.2020,13.02.2020,NULL,NULL,NULL,NULL
GA1.2.1670233954.1578309074,NULL,NULL,NULL,1,2,0,0.00,06.01.2020,06.01.2020,NULL,NULL,NULL,NULL
GA1.2.1670377167.1578471829,NULL,NULL,NULL,1,8,1,511.00,08.01.2020,08.01.2020,NULL,NULL,NULL,NULL
GA1.2.1670396459.1579172046,NULL,NULL,NULL,2,22,0,176.00,16.01.2020,17.01.2020,NULL,NULL,NULL,NULL
GA1.2.1670398446.1581323942,NULL,NULL,NULL,1,2,1,0.00,10.02.2020,10.02.2020,NULL,NULL,NULL,NULL
GA1.2.1670463832.1578063879,NULL,NULL,NULL,1,18,1,0.00,03.01.2020,03.01.2020,NULL,NULL,NULL,NULL
GA1.2.1670493086.1579597245,NULL,NULL,NULL,1,2,1,0.00,21.01.2020,21.01.2020,NULL,NULL,NULL,NULL
GA1.2.1670567889.1579645880,NULL,NULL,NULL,1,10,1,132.00,22.01.2020,22.01.2020,NULL,NULL,NULL,NULL
GA1.2.1670680147.1580304059,NULL,NULL,NULL,1,14,1,0.00,29.01.2020,29.01.2020,1,2050000.0000000000000,615000.000000,29.01.2020
GA1.2.1670743470.1578942547,NULL,NULL,NULL,1,4,1,0.00,13.01.2020,13.01.2020,1,3850000.0000000000000,808500.000000,13.01.2020
GA1.2.1670836633.1581535202,NULL,NULL,NULL,3,34,2,0.00,12.02.2020,13.02.2020,1,7200000.0000000000000,2088000.000000,13.02.2020
GA1.2.1670870395.1580017612,NULL,NULL,NULL,1,8,0,0.00,26.01.2020,26.01.2020,NULL,NULL,NULL,NULL
GA1.2.1670881352.1581617387,NULL,NULL,NULL,1,4,0,0.00,13.02.2020,13.02.2020,NULL,NULL,NULL,NULL
GA1.2.1670954353.1579062936,NULL,NULL,NULL,1,2,0,0.00,15.01.2020,15.01.2020,NULL,NULL,NULL,NULL
GA1.2.1670992184.1577898578,NULL,NULL,NULL,1,2,1,0.00,01.01.2020,01.01.2020,NULL,NULL,NULL,NULL
GA1.2.1671010249.1581752393,NULL,NULL,NULL,1,4,1,419.00,15.02.2020,15.02.2020,NULL,NULL,NULL,NULL
GA1.2.1671060226.1581934758,NULL,NULL,NULL,1,8,1,162.00,17.02.2020,17.02.2020,NULL,NULL,NULL,NULL
GA1.2.1671069645.1580116423,NULL,NULL,NULL,1,8,0,701.00,27.01.2020,27.01.2020,NULL,NULL,NULL,NULL
GA1.2.1671152347.1581581141,NULL,NULL,NULL,1,12,1,176.00,13.02.2020,13.02.2020,NULL,NULL,NULL,NULL
GA1.2.1671186139.1579678212,NULL,NULL,NULL,1,12,0,0.00,22.01.2020,22.01.2020,NULL,NULL,NULL,NULL
GA1.2.1671229810.1581841771,NULL,NULL,NULL,1,6,0,217.00,16.02.2020,16.02.2020,NULL,NULL,NULL,NULL
GA1.2.1671234097.1581501169,NULL,NULL,NULL,1,4,0,0.00,12.02.2020,12.02.2020,NULL,NULL,NULL,NULL
GA1.2.1671282069.1580486127,NULL,NULL,NULL,1,2,1,0.00,31.01.2020,31.01.2020,NULL,NULL,NULL,NULL
GA1.2.167129480.1569037126,NULL,NULL,NULL,2,18,2,12746.00,02.01.2020,15.01.2020,1,3535100.5000228071000,1237285.175008,15.01.2020
GA1.2.1671300777.1575579742,NULL,NULL,NULL,1,4,0,192.00,09.01.2020,09.01.2020,NULL,NULL,NULL,NULL
GA1.2.1671311073.1577664135,NULL,NULL,NULL,1,1,0,2263.00,04.01.2020,04.01.2020,NULL,NULL,NULL,NULL
GA1.2.1671337572.1580197397,NULL,NULL,NULL,1,4,0,0.00,28.01.2020,28.01.2020,NULL,NULL,NULL,NULL
GA1.2.1671391036.1581316078,NULL,NULL,NULL,1,2,0,679.00,10.02.2020,10.02.2020,NULL,NULL,NULL,NULL
GA1.2.1671418036.1579267886,NULL,NULL,NULL,2,16,1,433.00,17.01.2020,22.01.2020,NULL,NULL,NULL,NULL
GA1.2.1671429859.1578242294,NULL,NULL,NULL,1,12,0,246.00,05.01.2020,05.01.2020,NULL,NULL,NULL,NULL
GA1.2.1671517608.1486395743,NULL,NULL,NULL,1,2,1,0.00,03.01.2020,03.01.2020,NULL,NULL,NULL,NULL
GA1.2.1671520565.1578647128,NULL,NULL,NULL,2,36,1,0.00,10.01.2020,10.01.2020,NULL,NULL,NULL,NULL
GA1.2.1671615695.1581346503,NULL,NULL,NULL,1,14,0,0.00,10.02.2020,10.02.2020,NULL,NULL,NULL,NULL
GA1.2.1671628649.1581543026,NULL,NULL,NULL,2,4,0,335.00,13.02.2020,13.02.2020,NULL,NULL,NULL,NULL
GA1.2.1671634837.1580888142,NULL,NULL,NULL,1,14,0,89.00,05.02.2020,05.02.2020,NULL,NULL,NULL,NULL
GA1.2.1671722833.1581851247,NULL,NULL,NULL,1,2,1,113.00,16.02.2020,16.02.2020,NULL,NULL,NULL,NULL
GA1.2.1671757504.1572190740,NULL,NULL,NULL,1,8,0,0.00,14.01.2020,14.01.2020,NULL,NULL,NULL,NULL
GA1.2.1671791948.1580241899,NULL,NULL,NULL,1,42,1,0.00,28.01.2020,28.01.2020,1,2300000.0000000000000,460000.000000,28.01.2020
GA1.2.1671893780.1578850996,NULL,NULL,NULL,2,16,1,313.00,12.01.2020,15.02.2020,NULL,NULL,NULL,NULL
GA1.2.1671934846.1581312583,NULL,NULL,NULL,1,2,1,388.00,10.02.2020,10.02.2020,NULL,NULL,NULL,NULL
GA1.2.1672042615.1580905401,NULL,NULL,NULL,1,2,1,0.00,05.02.2020,05.02.2020,NULL,NULL,NULL,NULL
GA1.2.167205851.1577124687,NULL,NULL,NULL,3,8,1,170.00,09.01.2020,25.01.2020,NULL,NULL,NULL,NULL
GA1.2.1672201821.1578344677,NULL,NULL,NULL,2,12,1,429.00,07.01.2020,07.01.2020,NULL,NULL,NULL,NULL
GA1.2.1672226372.1572679429,NULL,NULL,NULL,1,2,0,580.00,12.02.2020,12.02.2020,NULL,NULL,NULL,NULL
GA1.2.167239173.1564216298,NULL,NULL,NULL,16,92,8,13330.00,04.01.2020,04.02.2020,3,8650000.0000000000000,2083500.000000,27.01.2020
GA1.2.1672406070.1580660231,NULL,NULL,NULL,1,6,1,0.00,02.02.2020,02.02.2020,NULL,NULL,NULL,NULL
GA1.2.1672483568.1580908541,NULL,NULL,NULL,1,2,1,0.00,05.02.2020,05.02.2020,NULL,NULL,NULL,NULL
GA1.2.167252099.1580828122,NULL,NULL,NULL,1,26,0,0.00,04.02.2020,04.02.2020,NULL,NULL,NULL,NULL
GA1.2.16725946.1578145844,NULL,NULL,NULL,1,2,0,0.00,04.01.2020,04.01.2020,NULL,NULL,NULL,NULL
GA1.2.1672608900.1580056676,NULL,NULL,NULL,1,10,0,115.00,26.01.2020,26.01.2020,NULL,NULL,NULL,NULL
GA1.2.1672612973.1577159834,NULL,NULL,NULL,1,2,1,1959.00,07.01.2020,07.01.2020,NULL,NULL,NULL,NULL
GA1.2.1672788985.1579351122,NULL,NULL,NULL,2,8,2,307.00,18.01.2020,18.01.2020,NULL,NULL,NULL,NULL
GA1.2.167281440.1580231578,NULL,NULL,NULL,1,8,1,230.00,28.01.2020,28.01.2020,NULL,NULL,NULL,NULL
GA1.2.1672819231.1581239550,NULL,NULL,NULL,7,22,4,923.00,09.02.2020,12.02.2020,1,5900000.0000000000000,1652000.000000,10.02.2020
GA1.2.1672845034.1581365901,NULL,NULL,NULL,1,6,0,246.00,11.02.2020,11.02.2020,NULL,NULL,NULL,NULL
GA1.2.1672901349.1579022324,NULL,NULL,NULL,2,8,2,343.00,14.01.2020,15.01.2020,NULL,NULL,NULL,NULL
GA1.2.1672932100.1578650513,NULL,NULL,NULL,1,2,1,0.00,10.01.2020,10.01.2020,NULL,NULL,NULL,NULL
GA1.2.1672945931.1581074111,NULL,NULL,NULL,1,2,1,0.00,07.02.2020,07.02.2020,NULL,NULL,NULL,NULL
GA1.2.1672961358.1581921083,NULL,NULL,NULL,1,4,1,92474.00,17.02.2020,17.02.2020,1,2050000.0000000000000,615000.000000,17.02.2020
GA1.2.167297636.1577326993,NULL,NULL,NULL,1,2,1,3159.00,03.01.2020,03.01.2020,NULL,NULL,NULL,NULL
GA1.2.1673161822.1579544900,NULL,NULL,NULL,1,2,0,85.00,20.01.2020,20.01.2020,NULL,NULL,NULL,NULL
GA1.2.1673176021.1579960050,NULL,NULL,NULL,1,4,0,0.00,25.01.2020,25.01.2020,NULL,NULL,NULL,NULL
GA1.2.167320875.1580644978,NULL,NULL,NULL,1,2,0,2657.00,02.02.2020,02.02.2020,NULL,NULL,NULL,NULL
GA1.2.1673209605.1580405312,NULL,NULL,NULL,9,66,4,1218.00,30.01.2020,07.02.2020,1,5064691.6666510830000,1367466.749996,05.02.2020
GA1.2.1673254963.1579285671,NULL,NULL,NULL,1,6,1,0.00,17.01.2020,17.01.2020,1,2200000.0000000000000,484000.000000,17.01.2020
GA1.2.1673273558.1580131966,NULL,NULL,NULL,1,14,1,0.00,27.01.2020,27.01.2020,NULL,NULL,NULL,NULL
GA1.2.1673339977.1580367617,NULL,NULL,NULL,1,2,1,0.00,30.01.2020,30.01.2020,NULL,NULL,NULL,NULL
GA1.2.1673381349.1580623295,NULL,NULL,NULL,1,6,0,156.00,02.02.2020,02.02.2020,NULL,NULL,NULL,NULL
GA1.2.1673382671.1577320475,NULL,NULL,NULL,1,2,1,2399.00,01.01.2020,01.01.2020,NULL,NULL,NULL,NULL
GA1.2.1673497198.1579718463,NULL,NULL,NULL,1,8,1,0.00,22.01.2020,22.01.2020,NULL,NULL,NULL,NULL
GA1.2.1673502214.1581948894,NULL,NULL,NULL,1,2,0,0.00,17.02.2020,17.02.2020,NULL,NULL,NULL,NULL
GA1.2.1673512005.1581740405,NULL,NULL,NULL,1,8,1,0.00,15.02.2020,15.02.2020,1,2300000.0000000000000,460000.000000,15.02.2020
GA1.2.1673557736.1578083618,NULL,NULL,NULL,1,2,1,1921.00,03.01.2020,03.01.2020,NULL,NULL,NULL,NULL
GA1.2.1673590993.1580706953,NULL,NULL,NULL,2,10,1,215.00,03.02.2020,03.02.2020,NULL,NULL,NULL,NULL
GA1.2.1673646345.1581173229,NULL,NULL,NULL,1,8,1,0.00,08.02.2020,08.02.2020,NULL,NULL,NULL,NULL
GA1.2.1673670393.1581457859,NULL,NULL,NULL,1,4,0,0.00,12.02.2020,12.02.2020,NULL,NULL,NULL,NULL
GA1.2.1673764337.1578667030,NULL,NULL,NULL,1,2,0,0.00,10.01.2020,10.01.2020,NULL,NULL,NULL,NULL
GA1.2.1673767954.1577990199,NULL,NULL,NULL,2,6,0,0.00,02.01.2020,03.01.2020,NULL,NULL,NULL,NULL
GA1.2.1673785732.1580402070,NULL,NULL,NULL,1,2,0,96.00,30.01.2020,30.01.2020,NULL,NULL,NULL,NULL
GA1.2.1673798329.1579027929,NULL,NULL,NULL,1,6,1,0.00,14.01.2020,14.01.2020,NULL,NULL,NULL,NULL
GA1.2.1673801926.1554633127,NULL,NULL,NULL,2,8,1,0.00,08.01.2020,09.02.2020,NULL,NULL,NULL,NULL
GA1.2.1673819611.1575474668,NULL,NULL,NULL,1,2,1,0.00,11.01.2020,11.01.2020,1,2050000.0000000000000,615000.000000,11.01.2020
GA1.2.167383577.1578832697,NULL,NULL,NULL,2,12,2,369.00,12.01.2020,12.01.2020,NULL,NULL,NULL,NULL
GA1.2.1673852910.1578388260,NULL,NULL,NULL,1,2,1,0.00,07.01.2020,07.01.2020,NULL,NULL,NULL,NULL
GA1.2.167385886.1577982158,NULL,NULL,NULL,4,16,3,278.00,02.01.2020,02.01.2020,NULL,NULL,NULL,NULL
GA1.2.1673968121.1578091722,NULL,NULL,NULL,1,6,0,141.00,04.01.2020,04.01.2020,NULL,NULL,NULL,NULL
GA1.2.1673982043.1579376025,NULL,NULL,NULL,1,2,1,0.00,18.01.2020,18.01.2020,NULL,NULL,NULL,NULL
GA1.2.1674009909.1565290371,NULL,NULL,NULL,1,4,1,224.00,25.01.2020,25.01.2020,NULL,NULL,NULL,NULL
GA1.2.1674076332.1580543868,NULL,NULL,NULL,2,14,1,0.00,01.02.2020,04.02.2020,1,3850000.0000000000000,808500.000000,04.02.2020
GA1.2.1674120766.1579933189,NULL,NULL,NULL,1,8,0,0.00,25.01.2020,25.01.2020,NULL,NULL,NULL,NULL
GA1.2.1674193850.1580032411,NULL,NULL,NULL,1,6,0,0.00,26.01.2020,26.01.2020,NULL,NULL,NULL,NULL
GA1.2.1674221521.1581066590,NULL,NULL,NULL,2,4,1,82.00,07.02.2020,07.02.2020,NULL,NULL,NULL,NULL
GA1.2.1674231248.1575406872,NULL,NULL,NULL,1,2,1,113.00,02.01.2020,02.01.2020,NULL,NULL,NULL,NULL
GA1.2.1674316153.1579797615,NULL,NULL,NULL,1,2,1,198.00,23.01.2020,23.01.2020,NULL,NULL,NULL,NULL
GA1.2.167433255.1579452570,NULL,NULL,NULL,3,32,2,95.00,19.01.2020,19.01.2020,NULL,NULL,NULL,NULL
GA1.2.1674333256.1581940595,NULL,NULL,NULL,2,12,1,251.00,17.02.2020,17.02.2020,NULL,NULL,NULL,NULL
GA1.2.1674360278.1579009378,NULL,NULL,NULL,1,2,0,94.00,14.01.2020,14.01.2020,NULL,NULL,NULL,NULL
GA1.2.1674386848.1580211887,NULL,NULL,NULL,1,8,0,0.00,28.01.2020,28.01.2020,NULL,NULL,NULL,NULL
GA1.2.1674405151.1581096594,NULL,NULL,NULL,3,54,1,0.00,07.02.2020,08.02.2020,NULL,NULL,NULL,NULL
GA1.2.1674489018.1580416442,NULL,NULL,NULL,2,24,2,169.00,30.01.2020,30.01.2020,NULL,NULL,NULL,NULL
GA1.2.1674686407.1578899388,NULL,NULL,NULL,1,2,0,447.00,13.01.2020,13.01.2020,NULL,NULL,NULL,NULL
GA1.2.1674687826.1580044341,NULL,NULL,NULL,1,2,0,0.00,26.01.2020,26.01.2020,NULL,NULL,NULL,NULL
GA1.2.1674691537.1579586991,NULL,NULL,NULL,1,2,0,547.00,21.01.2020,21.01.2020,NULL,NULL,NULL,NULL
GA1.2.1674726435.1579851025,NULL,NULL,NULL,1,4,0,716.00,24.01.2020,24.01.2020,NULL,NULL,NULL,NULL
GA1.2.1674781059.1572981779,NULL,NULL,NULL,1,12,1,0.00,10.01.2020,10.01.2020,NULL,NULL,NULL,NULL
GA1.2.1674795596.1579675464,NULL,NULL,NULL,2,4,0,4618.00,22.01.2020,23.01.2020,NULL,NULL,NULL,NULL
GA1.2.1674852543.1580755848,NULL,NULL,NULL,1,6,1,0.00,03.02.2020,03.02.2020,NULL,NULL,NULL,NULL
GA1.2.1674856853.1578716628,NULL,NULL,NULL,2,6,0,236.00,11.01.2020,14.01.2020,NULL,NULL,NULL,NULL
GA1.2.167493282.1580969099,NULL,NULL,NULL,1,4,0,0.00,06.02.2020,06.02.2020,NULL,NULL,NULL,NULL
GA1.2.1674936660.1581324327,NULL,NULL,NULL,1,4,1,0.00,10.02.2020,10.02.2020,NULL,NULL,NULL,NULL
GA1.2.1675046057.1579251898,NULL,NULL,NULL,1,4,0,461.00,17.01.2020,17.01.2020,NULL,NULL,NULL,NULL
GA1.2.1675054631.1580377450,NULL,NULL,NULL,1,24,1,402.00,30.01.2020,30.01.2020,NULL,NULL,NULL,NULL
GA1.2.1675092874.1579241099,NULL,NULL,NULL,1,6,0,116.00,17.01.2020,17.01.2020,NULL,NULL,NULL,NULL
GA1.2.167514512.1581668994,NULL,NULL,NULL,1,2,0,128.00,14.02.2020,14.02.2020,NULL,NULL,NULL,NULL
GA1.2.1675241751.1573758552,NULL,NULL,NULL,5,18,2,12038.00,02.01.2020,08.01.2020,1,2050000.0000000000000,615000.000000,08.01.2020
GA1.2.1675269255.1580028402,NULL,NULL,NULL,1,2,1,238.00,26.01.2020,26.01.2020,NULL,NULL,NULL,NULL
GA1.2.1675324078.1580806607,NULL,NULL,NULL,4,16,1,1263.00,04.02.2020,04.02.2020,NULL,NULL,NULL,NULL
GA1.2.1675342119.1578339991,NULL,NULL,NULL,1,2,0,0.00,06.01.2020,06.01.2020,NULL,NULL,NULL,NULL
GA1.2.1675395146.1579339024,NULL,NULL,NULL,1,6,0,361.00,18.01.2020,18.01.2020,NULL,NULL,NULL,NULL
GA1.2.167540566.1567357061,NULL,NULL,NULL,2,12,0,174.00,23.01.2020,23.01.2020,NULL,NULL,NULL,NULL
GA1.2.1675411253.1578856565,NULL,NULL,NULL,1,8,1,0.00,12.01.2020,12.01.2020,NULL,NULL,NULL,NULL
GA1.2.1675558555.1581423037,NULL,NULL,NULL,1,44,1,174.00,11.02.2020,11.02.2020,NULL,NULL,NULL,NULL
GA1.2.1675600403.1580499183,NULL,NULL,NULL,1,6,0,0.00,31.01.2020,31.01.2020,NULL,NULL,NULL,NULL
GA1.2.1675625269.1578513281,NULL,NULL,NULL,1,2,1,0.00,08.01.2020,08.01.2020,NULL,NULL,NULL,NULL
GA1.2.1675672947.1580820729,NULL,NULL,NULL,2,16,2,0.00,04.02.2020,05.02.2020,NULL,NULL,NULL,NULL
GA1.2.1675776765.1581312167,NULL,NULL,NULL,1,2,0,120.00,10.02.2020,10.02.2020,NULL,NULL,NULL,NULL
GA1.2.1675869884.1578426676,NULL,NULL,NULL,5,20,3,8252.00,07.01.2020,27.01.2020,1,2200000.0000000000000,484000.000000,27.01.2020
GA1.2.1676096186.1575395499,NULL,NULL,NULL,2,20,2,0.00,22.01.2020,22.01.2020,NULL,NULL,NULL,NULL
GA1.2.1676362194.1579031682,NULL,NULL,NULL,1,8,0,94.00,14.01.2020,14.01.2020,NULL,NULL,NULL,NULL
GA1.2.1676394281.1578549875,NULL,NULL,NULL,1,8,1,0.00,09.01.2020,09.01.2020,NULL,NULL,NULL,NULL
GA1.2.1676422065.1580140420,NULL,NULL,NULL,1,2,0,0.00,27.01.2020,27.01.2020,NULL,NULL,NULL,NULL
GA1.2.167646309.1581520424,NULL,NULL,NULL,2,4,1,220.00,12.02.2020,12.02.2020,NULL,NULL,NULL,NULL
GA1.2.167649969.1579288608,NULL,NULL,NULL,1,4,0,105.00,17.01.2020,17.01.2020,NULL,NULL,NULL,NULL
GA1.2.1676514938.1575520879,NULL,NULL,NULL,1,14,0,735.00,10.01.2020,10.01.2020,NULL,NULL,NULL,NULL
GA1.2.1676526791.1571711614,NULL,NULL,NULL,1,6,1,0.00,31.01.2020,31.01.2020,NULL,NULL,NULL,NULL
GA1.2.1676553158.1577958800,NULL,NULL,NULL,1,8,1,0.00,02.01.2020,02.01.2020,NULL,NULL,NULL,NULL
GA1.2.1676554695.1569915478,NULL,NULL,NULL,2,10,2,286.00,13.01.2020,23.01.2020,NULL,NULL,NULL,NULL
GA1.2.1676581248.1578090514,NULL,NULL,NULL,1,16,1,112.00,04.01.2020,04.01.2020,NULL,NULL,NULL,NULL
GA1.2.1676659780.1580903796,NULL,NULL,NULL,1,8,1,250.00,05.02.2020,05.02.2020,NULL,NULL,NULL,NULL
GA1.2.1676751803.1581105062,NULL,NULL,NULL,1,22,1,0.00,07.02.2020,07.02.2020,NULL,NULL,NULL,NULL
GA1.2.1676836189.1578829400,NULL,NULL,NULL,1,22,1,0.00,12.01.2020,12.01.2020,NULL,NULL,NULL,NULL
GA1.2.1676973266.1581359338,NULL,NULL,NULL,1,4,0,0.00,10.02.2020,10.02.2020,NULL,NULL,NULL,NULL
GA1.2.1677047390.1579755232,NULL,NULL,NULL,1,10,0,746.00,23.01.2020,23.01.2020,NULL,NULL,NULL,NULL
GA1.2.1677126864.1581428122,NULL,NULL,NULL,2,8,0,414.00,11.02.2020,12.02.2020,NULL,NULL,NULL,NULL
GA1.2.167724728.1579364283,NULL,NULL,NULL,1,4,0,0.00,18.01.2020,18.01.2020,NULL,NULL,NULL,NULL
GA1.2.1677305503.1580535628,NULL,NULL,NULL,1,2,1,0.00,01.02.2020,01.02.2020,NULL,NULL,NULL,NULL
GA1.2.1677327227.1578776851,NULL,NULL,NULL,1,8,0,0.00,12.01.2020,12.01.2020,NULL,NULL,NULL,NULL
GA1.2.1677359537.1579241287,NULL,NULL,NULL,2,8,1,192.00,17.01.2020,16.02.2020,NULL,NULL,NULL,NULL
GA1.2.1677430901.1581579928,NULL,NULL,NULL,1,18,0,147.00,13.02.2020,13.02.2020,NULL,NULL,NULL,NULL
GA1.2.1677553164.1581830857,NULL,NULL,NULL,1,12,0,0.00,16.02.2020,16.02.2020,NULL,NULL,NULL,NULL
GA1.2.167755644.1581619873,NULL,NULL,NULL,8,122,3,2018.00,13.02.2020,17.02.2020,NULL,NULL,NULL,NULL
GA1.2.1677569670.1581235776,NULL,NULL,NULL,1,2,0,364.00,09.02.2020,09.02.2020,NULL,NULL,NULL,NULL
GA1.2.1677571292.1580730137,NULL,NULL,NULL,2,6,2,74569.00,03.02.2020,07.02.2020,2,5050000.0000000000000,1120000.000000,07.02.2020
GA1.2.1677578807.1580464058,NULL,NULL,NULL,1,2,0,0.00,31.01.2020,31.01.2020,NULL,NULL,NULL,NULL
GA1.2.1677792049.1578134085,NULL,NULL,NULL,1,4,0,0.00,04.01.2020,04.01.2020,NULL,NULL,NULL,NULL
GA1.2.1677839019.1580500685,NULL,NULL,NULL,2,20,1,0.00,31.01.2020,01.02.2020,NULL,NULL,NULL,NULL
GA1.2.1677843032.1579759330,NULL,NULL,NULL,2,12,1,809.00,23.01.2020,23.01.2020,NULL,NULL,NULL,NULL
GA1.2.1677876040.1578768509,NULL,NULL,NULL,1,6,0,0.00,11.01.2020,11.01.2020,NULL,NULL,NULL,NULL
GA1.2.1677942684.1580455041,NULL,NULL,NULL,5,34,4,13717.00,31.01.2020,03.02.2020,2,8863312.7777623522000,2162094.449996,31.01.2020
GA1.2.167794271.1580105811,NULL,NULL,NULL,1,2,0,0.00,27.01.2020,27.01.2020,NULL,NULL,NULL,NULL
GA1.2.1678043206.1575993210,NULL,NULL,NULL,3,16,2,223.00,18.01.2020,29.01.2020,NULL,NULL,NULL,NULL
GA1.2.1678157774.1580547231,NULL,NULL,NULL,1,4,1,0.00,01.02.2020,01.02.2020,NULL,NULL,NULL,NULL
GA1.2.1678253296.1579718825,NULL,NULL,NULL,1,4,1,0.00,22.01.2020,22.01.2020,NULL,NULL,NULL,NULL
GA1.2.1678260499.1580992849,NULL,NULL,NULL,4,8,2,298.00,06.02.2020,10.02.2020,NULL,NULL,NULL,NULL
GA1.2.1678336396.1580405599,NULL,NULL,NULL,1,2,0,100.00,30.01.2020,30.01.2020,NULL,NULL,NULL,NULL
GA1.2.1678370475.1580651884,NULL,NULL,NULL,1,16,1,236.00,02.02.2020,02.02.2020,NULL,NULL,NULL,NULL
GA1.2.167840071.1578843568,NULL,NULL,NULL,1,2,0,0.00,12.01.2020,12.01.2020,NULL,NULL,NULL,NULL
GA1.2.1678400826.1580305627,NULL,NULL,NULL,1,8,1,112.00,29.01.2020,29.01.2020,NULL,NULL,NULL,NULL
GA1.2.1678420237.1555998882,NULL,NULL,NULL,3,16,2,0.00,06.02.2020,07.02.2020,NULL,NULL,NULL,NULL
GA1.2.1678428338.1578813274,NULL,NULL,NULL,1,2,1,673.00,12.01.2020,12.01.2020,NULL,NULL,NULL,NULL
GA1.2.1678539353.1580628361,NULL,NULL,NULL,4,32,2,1153.00,02.02.2020,02.02.2020,NULL,NULL,NULL,NULL
GA1.2.1678563746.1581924026,NULL,NULL,NULL,1,2,0,0.00,17.02.2020,17.02.2020,NULL,NULL,NULL,NULL
GA1.2.1678584348.1580102781,NULL,NULL,NULL,1,2,1,63.00,27.01.2020,27.01.2020,NULL,NULL,NULL,NULL
GA1.2.1678624435.1576350106,NULL,NULL,NULL,2,8,1,599.00,07.01.2020,07.01.2020,NULL,NULL,NULL,NULL
GA1.2.1678792551.1579016346,NULL,NULL,NULL,1,2,1,0.00,14.01.2020,14.01.2020,NULL,NULL,NULL,NULL
GA1.2.1678835023.1581703647,NULL,NULL,NULL,3,8,3,8981.00,14.02.2020,16.02.2020,1,4996297.2222068490000,1349000.249996,14.02.2020
GA1.2.1678867378.1580810599,NULL,NULL,NULL,1,6,1,239.00,04.02.2020,04.02.2020,NULL,NULL,NULL,NULL
GA1.2.1678872094.1567694084,NULL,NULL,NULL,1,2,1,220.00,05.02.2020,05.02.2020,NULL,NULL,NULL,NULL
