id,client_id,sale_date,sale_city,model_id
1943,GA1.2.477080626.1579028403,2020-02-06,Krasnodar,12
1944,GA1.2.476781576.1581185437,2020-02-09,Krasnodar,7
1945,GA1.2.474797213.1581846061,2020-02-16,Krasnodar,8
1946,GA1.2.473133363.1580058207,2020-01-26,Krasnodar,13
1947,GA1.2.472356831.1581795197,2020-02-15,Krasnodar,8
1948,GA1.2.471044452.1579331221,2020-01-18,Krasnodar,9
1949,GA1.2.470468701.1581570324,2020-02-13,Krasnodar,15
1950,GA1.2.470309717.1578219927,2020-01-05,Krasnodar,10
1951,GA1.2.469567564.1575054189,2020-01-28,Krasnodar,7
1952,GA1.2.469567564.1575054189,2020-02-07,Krasnodar,10
1953,GA1.2.469431628.1579251408,2020-01-17,Krasnodar,15
1954,GA1.2.467964750.1579177029,2020-01-28,Krasnodar,9
1955,GA1.2.46737241.1581322176,2020-02-10,Krasnodar,15
1956,GA1.2.466782804.1578975761,2020-01-14,Krasnodar,13
1957,GA1.2.466197027.1581264034,2020-02-14,Krasnodar,7
1958,GA1.2.464354748.1580397719,2020-01-30,Krasnodar,4
1959,GA1.2.462784621.1578393605,2020-01-31,Krasnodar,8
1960,GA1.2.461675538.1579436938,2020-01-19,Krasnodar,8
1961,GA1.2.461580422.1578128741,2020-01-04,Krasnodar,10
1962,GA1.2.46133067.1581486457,2020-02-12,Krasnodar,9
1963,GA1.2.460571978.1580401264,2020-01-30,Krasnodar,10
1964,GA1.2.460571978.1580401264,2020-01-30,Krasnodar,10
1965,GA1.2.459134068.1578817227,2020-01-12,Krasnodar,6
1966,GA1.2.457936768.1581432250,2020-02-11,Krasnodar,10
1967,GA1.2.45754419.1581102275,2020-02-07,Krasnodar,9
1968,GA1.2.457227429.1576899299,2020-01-18,Krasnodar,15
1969,GA1.2.45562078.1568560170,2020-02-05,Krasnodar,15
1970,GA1.2.455484536.1578997690,2020-01-14,Krasnodar,15
1971,GA1.2.455366281.1565904231,2020-01-09,Krasnodar,6
1972,GA1.2.455026190.1579077270,2020-01-15,Krasnodar,9
1973,GA1.2.45334513.1578342785,2020-01-29,Krasnodar,13
1974,GA1.2.451987371.1578335020,2020-01-06,Krasnodar,8
1975,GA1.2.449997973.1579772643,2020-01-23,Krasnodar,7
1976,GA1.2.449611090.1579879688,2020-01-24,Krasnodar,7
1977,GA1.2.449465270.1580473728,2020-01-31,Krasnodar,11
1978,GA1.2.448559493.1577204418,2020-01-14,Krasnodar,9
1979,GA1.2.448521786.1578754000,2020-01-11,Krasnodar,10
1980,GA1.2.447271433.1580927684,2020-02-05,Krasnodar,8
1981,GA1.2.447000697.1564253613,2020-01-04,Krasnodar,8
1982,GA1.2.447000697.1564253613,2020-01-30,Krasnodar,9
1983,GA1.2.446201217.1574397672,2020-02-02,Krasnodar,8
1984,GA1.2.445930923.1580760934,2020-02-03,Krasnodar,8
1985,GA1.2.445485913.1579959912,2020-01-25,Krasnodar,7
1986,GA1.2.445414991.1580924057,2020-02-05,Krasnodar,15
1987,GA1.2.44524523.1580066727,2020-01-26,Krasnodar,10
1988,GA1.2.444850860.1579717629,2020-01-23,Krasnodar,13
1989,GA1.2.444037948.1579772018,2020-01-23,Krasnodar,15
1990,GA1.2.44230107.1579508613,2020-01-20,Krasnodar,10
1991,GA1.2.442246897.1581228122,2020-02-09,Krasnodar,9
1992,GA1.2.442169099.1579289315,2020-01-19,Krasnodar,3
1993,GA1.2.442102299.1581254591,2020-02-17,Krasnodar,13
1994,GA1.2.441284991.1578813829,2020-01-12,Krasnodar,8
1995,GA1.2.440930558.1581785974,2020-02-15,Krasnodar,15
1996,GA1.2.440002018.1579524701,2020-01-20,Krasnodar,7
1997,GA1.2.439891882.1579539343,2020-01-21,Krasnodar,8
1998,GA1.2.439891882.1579539343,2020-01-22,Krasnodar,13
1999,GA1.2.43979885.1580199682,2020-01-28,Krasnodar,10
2000,GA1.2.43979885.1580199682,2020-01-28,Krasnodar,1
2001,GA1.2.437939400.1580587420,2020-02-01,Krasnodar,15
2002,GA1.2.436943276.1572153831,2020-01-21,Krasnodar,7
2003,GA1.2.436918039.1577868960,2020-01-01,Krasnodar,15
2004,GA1.2.436689746.1581411440,2020-02-11,Krasnodar,4
2005,GA1.2.436368460.1577910657,2020-01-01,Krasnodar,9
2006,GA1.2.435766725.1579027905,2020-01-15,Krasnodar,10
2007,GA1.2.435766725.1579027905,2020-01-19,Krasnodar,8
2008,GA1.2.435749372.1579462365,2020-01-19,Krasnodar,10
2009,GA1.2.434862747.1577689362,2020-01-03,Krasnodar,10
2010,GA1.2.434672404.1577365016,2020-01-03,Krasnodar,8
2011,GA1.2.433808242.1580470819,2020-01-31,Krasnodar,7
2012,GA1.2.433808242.1580470819,2020-01-31,Krasnodar,7
2013,GA1.2.431810465.1578348853,2020-01-29,Krasnodar,8
2014,GA1.2.431731249.1578914678,2020-01-31,Krasnodar,8
2015,GA1.2.430428636.1580026839,2020-01-26,Krasnodar,7
2016,GA1.2.430423334.1581241172,2020-02-09,Krasnodar,11
2017,GA1.2.429575216.1581429804,2020-02-11,Krasnodar,4
2018,GA1.2.429487771.1580662167,2020-02-02,Krasnodar,11
2019,GA1.2.427682058.1578592175,2020-01-09,Krasnodar,4
2020,GA1.2.426778486.1572867537,2020-01-04,Krasnodar,7
2021,GA1.2.426365296.1554956568,2020-02-15,Krasnodar,10
2022,GA1.2.426024336.1581398293,2020-02-11,Krasnodar,7
2023,GA1.2.425649125.1571937941,2020-01-27,Krasnodar,12
2024,GA1.2.42539306.1578604157,2020-01-10,Krasnodar,4
2025,GA1.2.42529943.1581071008,2020-02-07,Krasnodar,8
2026,GA1.2.425261500.1579011938,2020-01-14,Krasnodar,9
2027,GA1.2.423276282.1580849911,2020-02-05,Krasnodar,10
2028,GA1.2.423073437.1577974489,2020-01-03,Krasnodar,6
2029,GA1.2.422014529.1578491754,2020-01-17,Krasnodar,10
2030,GA1.2.421219574.1581339818,2020-02-12,Krasnodar,7
2031,GA1.2.420823728.1578594732,2020-01-09,Krasnodar,7
2032,GA1.2.419955012.1577976234,2020-01-02,Krasnodar,15
2033,GA1.2.417656187.1580761238,2020-02-03,Krasnodar,10
2034,GA1.2.417430620.1578398101,2020-01-07,Krasnodar,14
2035,GA1.2.416883335.1581792828,2020-02-15,Krasnodar,10
2036,GA1.2.414396232.1579767652,2020-01-23,Krasnodar,15
2037,GA1.2.414314116.1579858057,2020-01-24,Krasnodar,13
2038,GA1.2.413887629.1580312481,2020-01-29,Krasnodar,9
2039,GA1.2.413348131.1578649745,2020-01-10,Krasnodar,5
2040,GA1.2.412870654.1578425310,2020-01-07,Krasnodar,13
2041,GA1.2.412027743.1580989770,2020-02-06,Krasnodar,8
2042,GA1.2.411645817.1580666955,2020-02-02,Krasnodar,8
2043,GA1.2.410962372.1581659723,2020-02-14,Krasnodar,13
2044,GA1.2.410720287.1581449692,2020-02-11,Krasnodar,9
2045,GA1.2.410240674.1578911211,2020-01-13,Krasnodar,7
2046,GA1.2.409434436.1579604777,2020-01-21,Krasnodar,8
2047,GA1.2.408371240.1579548242,2020-01-20,Krasnodar,10
2048,GA1.2.408181801.1581140958,2020-02-08,Krasnodar,15
2049,GA1.2.406965287.1578265352,2020-01-06,Krasnodar,7
2050,GA1.2.404613620.1579253980,2020-01-17,Krasnodar,9
2051,GA1.2.404055434.1580934476,2020-02-06,Krasnodar,15
2052,GA1.2.403869133.1578593623,2020-01-16,Krasnodar,9
2053,GA1.2.403572106.1579372128,2020-01-18,Krasnodar,15
2054,GA1.2.403494743.1578457136,2020-01-08,Krasnodar,9
2055,GA1.2.402732204.1579188556,2020-01-16,Krasnodar,12
2056,GA1.2.402085904.1581263332,2020-02-09,Krasnodar,9
2057,GA1.2.399007173.1579639130,2020-01-21,Krasnodar,6
2058,GA1.2.398458248.1576025044,2020-01-06,Krasnodar,13
2059,GA1.2.398376554.1579449419,2020-01-19,Krasnodar,11
2060,GA1.2.391777939.1570021018,2020-01-13,Krasnodar,8
2061,GA1.2.391777939.1570021018,2020-01-14,Krasnodar,7
2062,GA1.2.391777939.1570021018,2020-02-05,Krasnodar,4
2063,GA1.2.391351381.1579256086,2020-01-17,Krasnodar,9
2064,GA1.2.390368048.1578039244,2020-01-03,Krasnodar,7
2065,GA1.2.390272551.1581054094,2020-02-07,Krasnodar,15
2066,GA1.2.390092193.1579770566,2020-01-23,Krasnodar,10
2067,GA1.2.389942702.1581715311,2020-02-14,Krasnodar,10
2068,GA1.2.389499190.1577415758,2020-01-02,Krasnodar,9
2069,GA1.2.388485478.1579155372,2020-01-16,Krasnodar,8
2070,GA1.2.387442907.1580969820,2020-02-06,Krasnodar,13
2071,GA1.2.387288138.1581443945,2020-02-11,Krasnodar,8
2072,GA1.2.387057946.1580645815,2020-02-02,Krasnodar,4
2073,GA1.2.385466772.1580459150,2020-01-31,Krasnodar,4
2074,GA1.2.384484783.1580302337,2020-01-29,Krasnodar,8
2075,GA1.2.384171106.1580658569,2020-02-02,Krasnodar,7
2076,GA1.2.384171106.1580658569,2020-02-14,Krasnodar,4
2077,GA1.2.384060884.1579496570,2020-01-20,Krasnodar,12
2078,GA1.2.383777940.1578516069,2020-01-08,Krasnodar,13
2079,GA1.2.383765986.1580303164,2020-01-29,Krasnodar,10
2080,GA1.2.38066645.1581883775,2020-02-16,Krasnodar,7
2081,GA1.2.379081661.1579293426,2020-01-17,Krasnodar,4
2082,GA1.2.378517296.1581285014,2020-02-10,Krasnodar,7
2083,GA1.2.376621978.1579428530,2020-01-29,Krasnodar,7
2084,GA1.2.375199349.1579607464,2020-01-21,Krasnodar,8
2085,GA1.2.374510691.1578939834,2020-01-13,Krasnodar,15
2086,GA1.2.372868328.1578241800,2020-01-05,Krasnodar,9
2087,GA1.2.372272242.1579469650,2020-01-23,Krasnodar,13
2088,GA1.2.370395056.1579722467,2020-01-22,Krasnodar,10
2089,GA1.2.369568924.1574437534,2020-01-15,Krasnodar,1
2090,GA1.2.369555142.1581346609,2020-02-10,Krasnodar,15
2091,GA1.2.367691821.1576263817,2020-01-08,Krasnodar,9
2092,GA1.2.367691821.1576263817,2020-01-19,Krasnodar,6
2093,GA1.2.367124202.1581526288,2020-02-13,Krasnodar,9
2094,GA1.2.366654828.1578943654,2020-01-13,Krasnodar,8
2095,GA1.2.36641457.1579879179,2020-01-24,Krasnodar,9
2096,GA1.2.365240538.1580504977,2020-02-06,Krasnodar,8
2097,GA1.2.363247310.1577594381,2020-01-14,Krasnodar,8
2098,GA1.2.361837114.1580848317,2020-02-04,Krasnodar,8
2099,GA1.2.361569539.1577615910,2020-01-11,Krasnodar,1
2100,GA1.2.361569539.1577615910,2020-01-17,Krasnodar,8
2101,GA1.2.359706889.1579801773,2020-01-23,Krasnodar,8
2102,GA1.2.359365859.1580922333,2020-02-11,Krasnodar,9
2103,GA1.2.357899816.1579110686,2020-01-15,Krasnodar,10
2104,GA1.2.355233802.1579854174,2020-01-24,Krasnodar,10
2105,GA1.2.354749015.1581334454,2020-02-10,Krasnodar,9
2106,GA1.2.350892376.1578638032,2020-01-10,Krasnodar,15
2107,GA1.2.346722277.1578818534,2020-01-12,Krasnodar,7
2108,GA1.2.346469545.1578562952,2020-01-09,Krasnodar,7
2109,GA1.2.344278529.1579952438,2020-02-05,Krasnodar,15
2110,GA1.2.343797071.1578572218,2020-01-09,Krasnodar,15
2111,GA1.2.342903534.1579028985,2020-01-14,Krasnodar,10
2112,GA1.2.341408851.1581418785,2020-02-11,Krasnodar,10
2113,GA1.2.340963957.1577452550,2020-01-19,Krasnodar,10
2114,GA1.2.338957205.1581074136,2020-02-07,Krasnodar,7
2115,GA1.2.337921419.1516166886,2020-01-08,Krasnodar,7
2116,GA1.2.336352578.1576248703,2020-01-17,Krasnodar,15
2117,GA1.2.33565032.1579866460,2020-01-24,Krasnodar,9
2118,GA1.2.335342919.1580922985,2020-02-05,Krasnodar,3
2119,GA1.2.334977198.1581925338,2020-02-17,Krasnodar,8
2120,GA1.2.33429770.1577949008,2020-01-02,Krasnodar,15
2121,GA1.2.333190474.1580375616,2020-01-31,Krasnodar,10
2122,GA1.2.332418577.1580054181,2020-01-26,Krasnodar,15
2123,GA1.2.33117884.1579867610,2020-01-24,Krasnodar,7
2124,GA1.2.33045769.1580991309,2020-02-06,Krasnodar,13
2125,GA1.2.328151908.1580743384,2020-02-03,Krasnodar,2
2126,GA1.2.327932281.1579095651,2020-01-15,Krasnodar,7
2127,GA1.2.327715050.1580290764,2020-01-29,Krasnodar,15
2128,GA1.2.327564892.1579536289,2020-01-20,Krasnodar,15
2129,GA1.2.327302670.1578488954,2020-01-08,Krasnodar,10
2130,GA1.2.326448148.1581947540,2020-02-17,Krasnodar,10
2131,GA1.2.32511989.1578913655,2020-01-16,Krasnodar,10
2132,GA1.2.325087646.1578379229,2020-01-07,Krasnodar,7
2133,GA1.2.324213757.1576890119,2020-02-12,Krasnodar,7
2134,GA1.2.323933108.1581068971,2020-02-07,Krasnodar,7
2135,GA1.2.323012094.1581240363,2020-02-09,Krasnodar,7
2136,GA1.2.32286690.1580142000,2020-01-27,Krasnodar,13
2137,GA1.2.32200499.1576043207,2020-02-16,Krasnodar,9
2138,GA1.2.32200499.1576043207,2020-02-17,Krasnodar,15
2139,GA1.2.32095864.1578478776,2020-01-08,Krasnodar,8
2140,GA1.2.32062924.1579353706,2020-01-18,Krasnodar,7
2141,GA1.2.319864228.1581449952,2020-02-11,Krasnodar,10
2142,GA1.2.318506558.1580457810,2020-01-31,Krasnodar,15
2143,GA1.2.317916658.1577190442,2020-02-14,Krasnodar,7
2144,GA1.2.312626617.1577238073,2020-01-09,Krasnodar,6
2145,GA1.2.311611506.1531757318,2020-02-06,Krasnodar,15
2146,GA1.2.310585897.1581238087,2020-02-09,Krasnodar,15
2147,GA1.2.309397251.1578642083,2020-01-27,Krasnodar,13
2148,GA1.2.309213238.1568113805,2020-01-08,Krasnodar,5
2149,GA1.2.309213238.1568113805,2020-01-09,Krasnodar,10
2150,GA1.2.30797642.1578415014,2020-01-07,Krasnodar,8
2151,GA1.2.307710745.1578120184,2020-01-04,Krasnodar,7
2152,GA1.2.306921414.1578307829,2020-01-06,Krasnodar,7
2153,GA1.2.305702472.1581081895,2020-02-07,Krasnodar,5
2154,GA1.2.305459046.1581526176,2020-02-13,Krasnodar,10
2155,GA1.2.305340280.1578052225,2020-01-03,Krasnodar,7
2156,GA1.2.304523864.1578206430,2020-01-05,Krasnodar,12
2157,GA1.2.304015669.1580415281,2020-01-30,Krasnodar,4
2158,GA1.2.303868743.1578039304,2020-01-03,Krasnodar,7
2159,GA1.2.303079083.1581350054,2020-02-10,Krasnodar,12
2160,GA1.2.302909005.1579640375,2020-01-21,Krasnodar,9
2161,GA1.2.302655272.1580925471,2020-02-05,Krasnodar,8
2162,GA1.2.302617685.1581761959,2020-02-15,Krasnodar,8
2163,GA1.2.302497901.1578302175,2020-01-06,Krasnodar,9
2164,GA1.2.302072552.1579099615,2020-01-15,Krasnodar,10
2165,GA1.2.30107119.1578420681,2020-02-01,Krasnodar,10
2166,GA1.2.299606425.1577136481,2020-01-26,Krasnodar,9
2167,GA1.2.297759229.1578401327,2020-01-07,Krasnodar,4
2168,GA1.2.297521342.1581517106,2020-02-12,Krasnodar,8
2169,GA1.2.297521342.1581517106,2020-02-16,Krasnodar,15
2170,GA1.2.29741721.1581921912,2020-02-17,Krasnodar,10
2171,GA1.2.2973861.1579025446,2020-01-14,Krasnodar,8
2172,GA1.2.29684867.1581920069,2020-02-17,Krasnodar,15
2173,GA1.2.295632940.1579328536,2020-01-18,Krasnodar,4
2174,GA1.2.295519988.1579587377,2020-01-21,Krasnodar,7
2175,GA1.2.295216045.1581485721,2020-02-12,Krasnodar,10
2176,GA1.2.294270597.1578982190,2020-01-14,Krasnodar,8
2177,GA1.2.29173494.1579846373,2020-01-24,Krasnodar,7
2178,GA1.2.289937516.1579167398,2020-01-16,Krasnodar,11
2179,GA1.2.289534118.1577948347,2020-01-02,Krasnodar,3
2180,GA1.2.28694272.1571321808,2020-02-04,Krasnodar,10
2181,GA1.2.28694272.1571321808,2020-02-04,Krasnodar,7
2182,GA1.2.28694272.1571321808,2020-02-07,Krasnodar,10
2183,GA1.2.284905724.1577979890,2020-02-07,Krasnodar,8
2184,GA1.2.284771087.1581409660,2020-02-11,Krasnodar,15
2185,GA1.2.28326826.1579190452,2020-01-16,Krasnodar,4
2186,GA1.2.28193417.1581607331,2020-02-13,Krasnodar,4
2187,GA1.2.281487090.1578770028,2020-01-14,Krasnodar,11
2188,GA1.2.280851495.1581056966,2020-02-07,Krasnodar,3
2189,GA1.2.280789216.1580713490,2020-02-05,Krasnodar,10
2190,GA1.2.280255906.1578385392,2020-01-07,Krasnodar,13
2191,GA1.2.279043485.1575388015,2020-01-07,Krasnodar,8
2192,GA1.2.278973366.1578644882,2020-01-10,Krasnodar,10
2193,GA1.2.27776795.1580128085,2020-01-27,Krasnodar,7
2194,GA1.2.277109997.1581236757,2020-02-09,Krasnodar,10
2195,GA1.2.275028340.1579935135,2020-01-25,Krasnodar,10
2196,GA1.2.274940659.1580630143,2020-02-02,Krasnodar,7
2197,GA1.2.273928179.1577396692,2020-01-02,Krasnodar,8
2198,GA1.2.27380182.1580440182,2020-01-31,Krasnodar,9
2199,GA1.2.273567746.1578659225,2020-01-10,Krasnodar,15
2200,GA1.2.272825947.1575869413,2020-01-11,Krasnodar,8
2201,GA1.2.271701772.1580009475,2020-01-26,Krasnodar,10
2202,GA1.2.270763788.1578574043,2020-01-10,Krasnodar,5
2203,GA1.2.270314468.1579758016,2020-01-23,Krasnodar,12
2204,GA1.2.267958283.1578077911,2020-01-03,Krasnodar,15
2205,GA1.2.267109777.1579416298,2020-01-19,Krasnodar,9
2206,GA1.2.266803095.1580069277,2020-01-26,Krasnodar,10
2207,GA1.2.266647770.1580903247,2020-02-07,Krasnodar,15
2208,GA1.2.266249586.1578924021,2020-01-13,Krasnodar,10
2209,GA1.2.263364407.1581448746,2020-02-11,Krasnodar,10
2210,GA1.2.259657822.1579038669,2020-01-15,Krasnodar,2
2211,GA1.2.259473364.1579096611,2020-01-15,Krasnodar,9
2212,GA1.2.259369071.1577459680,2020-01-16,Krasnodar,10
2213,GA1.2.259369071.1577459680,2020-01-30,Krasnodar,10
2214,GA1.2.258822990.1580414442,2020-02-02,Krasnodar,7
2215,GA1.2.258545064.1578078884,2020-01-03,Krasnodar,9
2216,GA1.2.258225554.1579170480,2020-01-19,Krasnodar,8
2217,GA1.2.258106196.1581090912,2020-02-07,Krasnodar,10
2218,GA1.2.256876321.1578250559,2020-01-05,Krasnodar,10
2219,GA1.2.255648041.1578514409,2020-01-08,Krasnodar,6
2220,GA1.2.253327044.1580823770,2020-02-04,Krasnodar,8
2221,GA1.2.252479051.1580828821,2020-02-04,Krasnodar,10
2222,GA1.2.252258696.1581608865,2020-02-13,Krasnodar,7
2223,GA1.2.252255489.1578643244,2020-01-10,Krasnodar,9
2224,GA1.2.251610058.1581107072,2020-02-07,Krasnodar,4
2225,GA1.2.25091150.1580300129,2020-01-29,Krasnodar,15
2226,GA1.2.249811271.1573272515,2020-01-22,Krasnodar,10
2227,GA1.2.249734403.1581496036,2020-02-12,Krasnodar,11
2228,GA1.2.249430121.1581674182,2020-02-14,Krasnodar,10
2229,GA1.2.242357368.1578485464,2020-01-08,Krasnodar,10
2230,GA1.2.241126960.1581142283,2020-02-08,Krasnodar,15
2231,GA1.2.24043348.1581452272,2020-02-11,Krasnodar,15
2232,GA1.2.238982447.1581935275,2020-02-17,Krasnodar,10
2233,GA1.2.238225547.1581853552,2020-02-16,Krasnodar,7
2234,GA1.2.238225547.1581853552,2020-02-17,Krasnodar,8
2235,GA1.2.23803215.1580288001,2020-01-29,Krasnodar,9
2236,GA1.2.237936460.1580139415,2020-01-27,Krasnodar,8
2237,GA1.2.23692778.1574854978,2020-01-16,Krasnodar,8
2238,GA1.2.234434391.1579854157,2020-01-24,Krasnodar,7
2239,GA1.2.232962831.1578854356,2020-01-12,Krasnodar,4
2240,GA1.2.231703270.1580796401,2020-02-04,Krasnodar,8
2241,GA1.2.230207981.1571115864,2020-01-06,Krasnodar,9
2242,GA1.2.229478613.1578859524,2020-01-12,Krasnodar,4
2243,GA1.2.229449391.1579066540,2020-01-15,Krasnodar,10
2244,GA1.2.227899057.1578150977,2020-01-04,Krasnodar,12
2245,GA1.2.227855567.1577801064,2020-01-05,Krasnodar,15
2246,GA1.2.227855567.1577801064,2020-02-07,Krasnodar,4
2247,GA1.2.226034809.1581322461,2020-02-10,Krasnodar,11
2248,GA1.2.223615936.1581936032,2020-02-17,Krasnodar,9
2249,GA1.2.222157632.1580648264,2020-02-02,Krasnodar,7
2250,GA1.2.220829347.1562672660,2020-01-27,Krasnodar,12
2251,GA1.2.220261924.1581013551,2020-02-06,Krasnodar,6
2252,GA1.2.220149602.1580450926,2020-01-31,Krasnodar,10
2253,GA1.2.219345242.1579464172,2020-01-19,Krasnodar,6
2254,GA1.2.218396946.1578076964,2020-01-03,Krasnodar,4
2255,GA1.2.217090062.1578403366,2020-01-07,Krasnodar,15
2256,GA1.2.216805870.1579154886,2020-01-16,Krasnodar,13
2257,GA1.2.21608810.1578559431,2020-01-09,Krasnodar,5
2258,GA1.2.214901430.1578841075,2020-01-22,Krasnodar,15
2259,GA1.2.214756695.1563431268,2020-01-02,Krasnodar,10
2260,GA1.2.214756695.1563431268,2020-02-08,Krasnodar,6
2261,GA1.2.214756695.1563431268,2020-02-14,Krasnodar,12
2262,GA1.2.2146719154.1580620453,2020-02-01,Krasnodar,15
2263,GA1.2.2146610439.1511850376,2020-02-10,Krasnodar,9
2264,GA1.2.2146346093.1572515801,2020-01-02,Krasnodar,10
2265,GA1.2.2146346093.1572515801,2020-01-05,Krasnodar,8
2266,GA1.2.2144946753.1577194223,2020-01-05,Krasnodar,10
2267,GA1.2.2144946753.1577194223,2020-01-10,Krasnodar,4
2268,GA1.2.2144584198.1580897333,2020-02-05,Krasnodar,9
2269,GA1.2.2144529957.1580330590,2020-01-29,Krasnodar,7
2270,GA1.2.2143928775.1581245555,2020-02-09,Krasnodar,10
2271,GA1.2.2143324951.1578588383,2020-01-09,Krasnodar,15
2272,GA1.2.2142033507.1579092533,2020-01-15,Krasnodar,10
2273,GA1.2.2141468396.1579514580,2020-01-20,Krasnodar,1
2274,GA1.2.2137045220.1579460806,2020-01-19,Krasnodar,15
2275,GA1.2.2136999880.1580233674,2020-01-28,Krasnodar,7
2276,GA1.2.2136534519.1579218249,2020-01-17,Krasnodar,7
2277,GA1.2.2133451430.1580196031,2020-01-28,Krasnodar,11
2278,GA1.2.2130371069.1578025992,2020-01-03,Krasnodar,13
2279,GA1.2.2130214373.1578603136,2020-01-09,Krasnodar,8
2280,GA1.2.212864563.1578224797,2020-01-05,Krasnodar,8
2281,GA1.2.2128549283.1579348813,2020-01-18,Krasnodar,9
2282,GA1.2.2128357115.1580201312,2020-01-29,Krasnodar,12
2283,GA1.2.2128157000.1581082281,2020-02-07,Krasnodar,10
2284,GA1.2.2127184444.1580571627,2020-02-01,Krasnodar,7
2285,GA1.2.2126935385.1577907740,2020-01-01,Krasnodar,9
2286,GA1.2.2126492114.1581445282,2020-02-11,Krasnodar,7
2287,GA1.2.2126361737.1580807187,2020-02-04,Krasnodar,10
2288,GA1.2.2126361737.1580807187,2020-02-04,Krasnodar,6
2289,GA1.2.2124681924.1570612073,2020-02-05,Krasnodar,9
2290,GA1.2.2123580088.1579331318,2020-01-18,Krasnodar,7
2291,GA1.2.212322543.1577314549,2020-02-01,Krasnodar,6
2292,GA1.2.2122482011.1578495061,2020-01-08,Krasnodar,4
2293,GA1.2.2121999998.1579178305,2020-01-16,Krasnodar,10
2294,GA1.2.2120062259.1578504754,2020-01-08,Krasnodar,7
2295,GA1.2.21200307.1581109691,2020-02-08,Krasnodar,9
2296,GA1.2.2119820472.1578317124,2020-01-07,Krasnodar,8
2297,GA1.2.2118053585.1580499804,2020-01-31,Krasnodar,7
2298,GA1.2.2117488909.1579067384,2020-01-15,Krasnodar,9
2299,GA1.2.2116852790.1577276741,2020-01-04,Krasnodar,15
2300,GA1.2.2116852790.1577276741,2020-01-06,Krasnodar,13
2301,GA1.2.211662524.1562688651,2020-02-09,Krasnodar,10
2302,GA1.2.2114274019.1580147166,2020-01-27,Krasnodar,14
2303,GA1.2.2113908864.1579517027,2020-01-20,Krasnodar,10
2304,GA1.2.2113908864.1579517027,2020-01-20,Krasnodar,9
2305,GA1.2.2113588834.1579886004,2020-01-24,Krasnodar,9
2306,GA1.2.2113083844.1557166875,2020-01-30,Krasnodar,10
2307,GA1.2.211268162.1578062205,2020-01-10,Krasnodar,12
2308,GA1.2.2111161515.1580447078,2020-01-31,Krasnodar,10
2309,GA1.2.2110946524.1581070566,2020-02-07,Krasnodar,10
2310,GA1.2.2110264927.1580543452,2020-02-01,Krasnodar,11
2311,GA1.2.2109412598.1580062703,2020-01-26,Krasnodar,12
2312,GA1.2.2105703393.1580802495,2020-02-04,Krasnodar,15
2313,GA1.2.2104704309.1577204570,2020-02-17,Krasnodar,3
2314,GA1.2.2099025512.1578060250,2020-01-19,Krasnodar,10
2315,GA1.2.2098736929.1580058403,2020-01-26,Krasnodar,8
2316,GA1.2.2098416860.1577131965,2020-01-05,Krasnodar,15
2317,GA1.2.2098168009.1578468929,2020-01-08,Krasnodar,7
2318,GA1.2.2097834430.1578761405,2020-01-11,Krasnodar,15
2319,GA1.2.2097335637.1579421972,2020-01-19,Krasnodar,13
2320,GA1.2.2096118125.1581499074,2020-02-12,Krasnodar,7
2321,GA1.2.2095941792.1579249205,2020-01-17,Krasnodar,4
2322,GA1.2.2095563475.1560145931,2020-01-21,Krasnodar,9
2323,GA1.2.2095086152.1579778085,2020-01-30,Krasnodar,7
2324,GA1.2.2090567426.1581183384,2020-02-08,Krasnodar,10
2325,GA1.2.2090189384.1578513487,2020-01-18,Krasnodar,4
2326,GA1.2.2090075491.1578870213,2020-01-13,Krasnodar,8
2327,GA1.2.2089822348.1579673735,2020-01-22,Krasnodar,15
2328,GA1.2.2088640278.1580651231,2020-02-02,Krasnodar,10
2329,GA1.2.2087454011.1581584302,2020-02-13,Krasnodar,7
2330,GA1.2.208707616.1568290108,2020-01-14,Krasnodar,10
2331,GA1.2.2087001740.1577039834,2020-02-03,Krasnodar,10
2332,GA1.2.2086698110.1579722632,2020-01-22,Krasnodar,9
2333,GA1.2.2086421739.1581920666,2020-02-17,Krasnodar,8
2334,GA1.2.2086421739.1581920666,2020-02-17,Krasnodar,7
2335,GA1.2.2082764673.1580729086,2020-02-03,Krasnodar,8
2336,GA1.2.20821242.1575821564,2020-01-19,Krasnodar,4
2337,GA1.2.2082084543.1573905101,2020-01-05,Krasnodar,4
2338,GA1.2.2079764746.1580307776,2020-01-29,Krasnodar,7
2339,GA1.2.2079070063.1581346330,2020-02-10,Krasnodar,2
2340,GA1.2.2078691641.1581363845,2020-02-10,Krasnodar,8
2341,GA1.2.2078593198.1581426724,2020-02-11,Krasnodar,8
2342,GA1.2.2077794726.1576989648,2020-01-05,Krasnodar,10
2343,GA1.2.2076444924.1580473772,2020-01-31,Krasnodar,7
2344,GA1.2.2075716024.1580966101,2020-02-06,Krasnodar,12
2345,GA1.2.2074753740.1578980571,2020-02-05,Krasnodar,15
2346,GA1.2.2074537079.1578134616,2020-01-04,Krasnodar,2
2347,GA1.2.2074414276.1580065310,2020-02-02,Krasnodar,11
2348,GA1.2.207311312.1580498935,2020-01-31,Krasnodar,12
2349,GA1.2.2072634351.1577354962,2020-01-20,Krasnodar,15
2350,GA1.2.2071328153.1580210716,2020-01-28,Krasnodar,9
